1 3 0.000087 1.004010
1 327 0.009503 43819466752.000000
1 2585 0.075196 12909948174336.000000
1 4 0.000116 2.016073
1 501 0.014575 3942020808704.000000
1 1 0.000029 1.014106
1 4 0.000118 1.015121
1 14 0.000416 88.630142
1 248 0.007376 196479840.000000
1 1333 0.039645 2911329320960.000000
1 1488 0.044257 1366383656960.000000
1 1152 0.034584 5383885160448.000000
1 428 0.013031 60874493952.000000
1 1 0.000031 1.029440
1 1 0.000031 1.030470
1 1 0.000031 1.031502
1 3741 0.114554 19423765200896.000000
1 1648 0.050478 5491535118336.000000
1 2278 0.069781 14118464520192.000000
1 33 0.001011 427723040.000000
1 543 0.016636 201225895936.000000
2 975 0.029971 2152791670784.000000
2 2554 0.078510 13062208749568.000000
2 1614 0.049616 5276602204160.000000
1 2019 0.062123 10154705682432.000000
2 10 0.000308 43914952.000000
2 316 0.009724 665626148864.000000
2 1690 0.052006 6955181539328.000000
2 2489 0.076601 14175695798272.000000
2 2 0.000062 1.048147
2 793 0.024410 4719396257792.000000
2 64 0.001970 36314.082031
1 539 0.016593 249879642112.000000
2 1209 0.037219 6863220375552.000000
2 812 0.024998 4048830332928.000000
2 1380 0.042503 6661706612736.000000
1 711 0.021913 4689862590464.000000
1 2217 0.068346 1951067799552.000000
1 692 0.021336 3632217980928.000000
1 3 0.000093 1.100812
2 1 0.000031 2.211559
2 1 0.000031 2.214881
2 1 0.000031 2.215989
2 1 0.000031 2.221542
1 1 0.000031 2.220427
2 1 0.000031 2.223763
2 1 0.000031 2.224875
2 1 0.000031 2.247348
1 262 0.008131 1928815837184.000000
1 109 0.003386 297844637696.000000
1 376 0.011683 2229597896704.000000
1 423 0.013144 1276694888448.000000
1 15 0.000466 3970633984.000000
1 1 0.000031 2.240511
1 1 0.000031 2.250639
1 266 0.008271 1519389638656.000000
1 16 0.000497 146099716096.000000
1 1 0.000031 2.249496
1 1 0.000031 2.255134
1 667 0.020741 2666106191872.000000
2 1 0.000031 2.257388
1 1 0.000031 2.258516
2 1 0.000031 2.264177
1 1 0.000031 2.263040
2 1 0.000031 2.266440
2 1 0.000031 2.267573
2 1 0.000031 2.307958
1 312 0.009705 1067534909440.000000
1 241 0.007499 1522848366592.000000
1 1112 0.034609 5455481929728.000000
1 59 0.001837 73380945920.000000
1 1 0.000031 2.281226
1 6 0.000187 8.110673
2 1 0.000031 2.285795
2 2 0.000062 2.294975
1 894 0.027830 4592207659008.000000
1 34 0.001058 22397798400.000000
1 44 0.001370 158120558592.000000
2 1 0.000031 2.297259
2 1 0.000031 2.300710
1 385 0.011987 3068515319808.000000
2 1 0.000031 2.313427
1 2 0.000062 772804.625000
1 286 0.008906 1035582046208.000000
1 13 0.000405 3005675264.000000
1 12 0.000374 1030346560.000000
1 1 0.000031 2.315720
2 1 0.000031 2.320361
1 103 0.003208 636406726656.000000
2 1 0.000031 2.322681
2 1 0.000031 2.335526
1 1 0.000031 2.330833
2 1 0.000031 2.329663
2 1 0.000031 2.331995
2 1 0.000031 2.334329
2 1 0.000031 2.341353
2 1 0.000031 2.342522
1 1 0.000031 2.341346
1 1 0.000031 2.343690
2 1 0.000031 2.346036
2 1 0.000031 1.173605
1 1 0.000031 2.350735
1 1 0.000031 2.354267
1 1 0.000031 2.355444
1 1 0.000031 1.178311
1 1 0.000031 2.360162
1 1 0.000031 2.363707
1 1 0.000031 2.364889
1 1 0.000031 1.183036
1 1 0.000031 2.369626
1 1 0.000031 2.371998
1 1 0.000031 1.186592
1 1 0.000031 2.376749
1 1 0.000031 1.188969
1 429 0.013386 1972151648256.000000
1 263 0.008215 1582088454144.000000
1 75 0.002343 518267731968.000000
1 432 0.013508 3621959499776.000000
1 954 0.029836 4243922092032.000000
1 55 0.001722 348195520512.000000
1 59 0.001849 462181203968.000000
1 66 0.002068 707365830656.000000
1 125 0.003918 309114765312.000000
1 62 0.001944 125130162176.000000
1 248 0.007778 712715665408.000000
1 495 0.015524 3244860637184.000000
1 161 0.005051 968175124480.000000
1 94 0.002952 112645226496.000000
1 91 0.002858 184239800320.000000
1 158 0.004962 509366173696.000000
1 1 0.000031 2.423579
1 70 0.002198 387174334464.000000
1 60 0.001885 194603483136.000000
1 2 0.000063 3.643860
1 1 0.000031 2.429644
1 1 0.000031 2.434513
1 1 0.000031 2.435729
1 1 0.000031 2.436947
1 1 0.000031 1.219083
1 181 0.005686 2067327352832.000000
1 1 0.000031 2.444273
1 1 0.000031 2.447945
1 1 0.000031 2.449169
1 1 0.000031 2.455307
1 1 0.000031 2.454074
1 1 0.000031 2.457761
1 1 0.000031 2.458990
1 1 0.000031 2.462684
1 1 0.000031 2.463915
1 1 0.000031 1.232574
1 1 0.000031 2.470087
1 66 0.002074 500146798592.000000
1 23 0.000723 128651936.000000
1 2 0.000063 2.476272
1 209 0.006569 746666524672.000000
1 175 0.005500 1269695512576.000000
1 420 0.013203 2770518147072.000000
1 3 0.000094 3.792088
1 8 0.000252 2.517671
1 252 0.007926 2147144826880.000000
1 302 0.009503 1593261293568.000000
1 379 0.011925 1176391385088.000000
1 342 0.010764 970939760640.000000
1 257 0.008097 1347322118144.000000
1 11 0.000347 7367432192.000000
