1 2 0.000019 2.001001
1 16 0.000153 59.912621
3 28 0.000269 1256853.250000
4 10 0.000096 486624416.000000
2 1 0.000010 2.010031
4 3 0.000029 3.058135
5 16 0.000154 9.183446
4 7 0.000067 7.160277
3 317 0.003056 1047017408.000000
4 1 0.000010 1.009045
4 2 0.000019 489554400.000000
5 1 0.000010 2.047741
5 1 0.000010 495963392.000000
2 45 0.000439 516214368.000000
6 13 0.000127 1.014106
3 1 0.000010 3.070970
3 1 0.000010 490044448.000000
3 23 0.000224 1054165760.000000
3 1 0.000010 3.067823
3 1 0.000010 489064864.000000
6 6 0.000059 4.113691
4 3 0.000029 3.089409
4 1 0.000010 2.058930
2 8 0.000078 2.050660
2 2 0.000020 504471136.000000
2 2 0.000020 490044448.000000
6 5 0.000049 2.053736
6 1 0.000010 2.064056
6 4 0.000039 2.065085
5 3 0.000029 508525120.000000
4 1 0.000010 2.067145
6 1 0.000010 2.068176
4 1 0.000010 2.069209
6 3 0.000029 2.070242
5 1 0.000010 2.071277
5 2 0.000020 504471136.000000
6 7 0.000069 2.074387
4 1 0.000010 1.037712
2 54 0.000534 30004.318359
2 3 0.000030 2.096360
2 157 0.001554 10065587200.000000
4 6 0.000059 1.041873
4 4 0.000040 2.098429
4 97 0.000961 6768542720.000000
4 63 0.000625 335.834564
4 3 0.000030 513124832.000000
4 6 0.000059 500950400.000000
3 3 0.000030 43.819916
2 3 0.000030 1.049196
2 2 0.000020 514667264.000000
2 1 0.000010 2.112104
2 3 0.000030 517248352.000000
4 6 0.000060 50.552345
4 183 0.001818 397984.218750
4 5 0.000050 3271022592.000000
6 2 0.000020 3.173943
6 1 0.000010 2.117373
2 37 0.000368 1.058686
6 1 0.000010 1.059746
2 19 0.000189 1044471488.000000
3 3 0.000030 43.833637
5 2 0.000020 3.216626
2 5 0.000050 1.063995
2 3 0.000030 935255104.000000
2 11 0.000109 2.139746
3 5 0.000050 3.221978
2 10 0.000099 3.223046
3 3 0.000030 2.142951
2 12 0.000119 2.144021
3 2 0.000020 2.145092
2 4 0.000040 2.146165
5 2 0.000020 2.149389
2 2 0.000020 3.239227
5 5 0.000050 4.330140
2 1 0.000010 2.168883
4 3 0.000030 2.166688
5 3 0.000030 2.162334
4 6 0.000060 8.044225
3 1 0.000010 2.164495
3 3 0.000030 2.165578
5 2 0.000020 5.431855
2 1 0.000010 2.173178
5 1 0.000010 2.174264
5 1 0.000010 2.175350
5 1 0.000010 2.176438
5 1 0.000010 2.178617
5 2 0.000020 2.181889
2 2 0.000020 2.182980
6 5 0.000050 2.189549
2 4 0.000040 696224192.000000
2 4 0.000040 703928832.000000
2 7 0.000070 684482624.000000
2 4 0.000040 594423872.000000
6 2 0.000020 2.197224
3 11 0.000109 2199.198242
6 1 0.000010 2.200523
6 4 0.000040 3.310159
2 5 0.000050 701117312.000000
2 8 0.000080 694137600.000000
6 1 0.000010 1.104121
6 1 0.000010 1.105226
3 7 0.000070 1.106333
5 6 0.000060 376.495911
1 2 0.000020 2.442498
5 1 0.000010 2.220427
5 2 0.000020 2.225992
5 111 0.001110 857.216980
5 1 0.000010 2.227102
5 3 0.000030 3.356864
5 1 0.000010 2.232680
5 1 0.000010 2.233797
5 4 0.000040 36.707893
5 6 0.000060 4.524068
5 1 0.000010 1.119695
3 5 0.000050 10.895681
3 54 0.000540 451738.187500
5 1 0.000010 2.249498
5 28 0.000280 113722.820312
5 1 0.000010 2.251748
5 1 0.000010 2.257391
5 1 0.000010 2.256258
5 1 0.000010 2.259647
5 1 0.000010 2.260777
5 2 0.000020 2.311625
5 6 0.000060 3.399659
6 1 0.000010 2.267573
6 1 0.000010 1.134354
3 1 0.000010 2.272115
3 43 0.000430 1955.341187
6 5 0.000050 185.709793
5 2 0.000020 2.280086
5 11 0.000110 112610.625000
5 9 0.000090 3.444252
5 3 0.000030 174.989288
5 2 0.000020 2.291524
5 67 0.000670 2389951.250000
5 5 0.000050 2.292667
5 38 0.000380 10801.454102
5 2 0.000020 2.297259
5 4 0.000040 4.618750
3 6 0.000060 174.921204
5 2 0.000020 3.475378
5 1 0.000010 2.306471
5 27 0.000270 40388068.000000
3 5 0.000050 102294.257812
5 1 0.000010 2.314563
5 1 0.000010 2.315720
5 5 0.000050 6.444386
5 2 0.000020 361.931702
5 2 0.000020 2.328508
3 1 0.000010 2.325006
3 18 0.000180 45541.972656
3 3 0.000030 2.329663
3 65 0.000651 708324.250000
3 6 0.000060 192902.046875
5 2 0.000020 2.342528
3 1 0.000010 2.339005
3 22 0.000220 556.708679
3 3 0.000030 2.343690
3 2 0.000020 1548.017212
5 14 0.000140 417010.750000
5 11 0.000110 690.570312
5 1 0.000010 2.353088
5 1 0.000010 2.356623
5 1 0.000010 2.357801
5 1 0.000010 2.362526
5 1 0.000010 2.363707
5 1 0.000010 2.364889
5 1 0.000010 2.375579
5 1 0.000010 2.369626
5 1 0.000010 2.373186
5 1 0.000010 2.374372
5 1 0.000010 2.380323
5 1 0.000010 2.379128
5 1 0.000010 2.382702
5 1 0.000010 2.383894
5 1 0.000010 2.404330
5 1 0.000010 2.388669
5 1 0.000010 2.392257
5 1 0.000010 2.393453
5 1 0.000010 2.399452
5 1 0.000010 2.398247
5 1 0.000010 2.401850
5 1 0.000010 2.403051
5 1 0.000010 2.413913
5 1 0.000010 2.407864
5 1 0.000010 2.411481
5 1 0.000010 2.412687
5 1 0.000010 2.418734
5 1 0.000010 2.417520
5 1 0.000010 2.421151
5 1 0.000010 2.422362
5 1 0.000010 2.462998
5 1 0.000010 2.427214
5 1 0.000010 2.430860
5 1 0.000010 2.432076
5 1 0.000010 2.438171
5 1 0.000010 2.436947
5 1 0.000010 2.440608
5 1 0.000010 2.441828
5 1 0.000010 2.452866
5 1 0.000010 2.446719
5 1 0.000010 2.450395
5 1 0.000010 2.451620
5 1 0.000010 2.457765
5 1 0.000010 2.456531
5 1 0.000010 2.460221
5 1 0.000010 2.461451
5 1 0.000010 2.482553
5 1 0.000010 2.466382
5 1 0.000010 2.470087
5 1 0.000010 2.471322
5 1 0.000010 2.477515
5 1 0.000010 2.476272
5 1 0.000010 2.479992
5 1 0.000010 2.481232
5 1 0.000010 2.492448
5 1 0.000010 2.486202
5 1 0.000010 2.489937
5 1 0.000010 2.491182
5 1 0.000010 2.497425
5 1 0.000010 2.496171
5 1 0.000010 2.499921
5 1 0.000010 2.501171
5 1 0.000010 1.251211
5 1 0.000010 2.506181
5 1 0.000010 2.509946
5 1 0.000010 2.511201
5 1 0.000010 2.517495
5 1 0.000010 2.516231
5 1 0.000010 2.520011
5 1 0.000010 2.521271
5 1 0.000010 2.532668
5 1 0.000010 2.526321
5 1 0.000010 2.530116
5 1 0.000010 2.531381
5 1 0.000010 2.537726
5 1 0.000010 2.536452
5 1 0.000010 2.540262
5 1 0.000010 2.541532
5 1 0.000010 1.271402
5 1 0.000010 2.546623
5 1 0.000010 2.550449
5 1 0.000010 2.551724
5 1 0.000010 2.558119
5 1 0.000010 2.556835
5 1 0.000010 2.560676
5 1 0.000010 2.561956
5 1 0.000010 1.281619
5 1 0.000010 2.567088
5 1 0.000010 1.284186
5 5 0.000050 1120471.875000
5 34 0.000343 2761234.000000
5 22 0.000222 1917907.125000
5 43 0.000433 9219935.000000
5 3 0.000030 34451.214844
5 9 0.000091 9005199.000000
5 7 0.000071 2536227.750000
5 12 0.000121 5.053482
5 39 0.000393 5496657.000000
4 1 0.000010 2.595496
4 71 0.000717 339623.781250
5 1 0.000010 2.600695
5 2 0.000020 5.571579
5 1 0.000010 2.605904
5 4 0.000040 5.591311
5 2 0.000020 2.611124
5 1 0.000010 2.615046
5 1 0.000010 2.616354
5 4 0.000040 34455.011719
5 3 0.000030 6.915521
5 2 0.000020 8.583286
5 4 0.000040 5.280144
5 6 0.000061 5095691.000000
4 1 0.000010 2.632107
5 18 0.000182 17523916.000000
5 2 0.000020 54.723976
5 19 0.000192 1033906.125000
3 5 0.000050 2.642662
3 15 0.000151 112.139938
3 5 0.000050 54.935406
3 1 0.000010 2.654592
3 1 0.000010 2.653259
3 12 0.000121 160.445572
3 3 0.000030 55.151691
3 2 0.000020 5.668387
3 1 0.000010 2.663898
3 33 0.000333 129122.468750
6 1 0.000010 1.333950
6 39 0.000394 33137424.000000
6 1 0.000010 2.674581
6 1 0.000010 2.679941
6 1 0.000010 2.681280
6 14 0.000141 56.243999
7 1 0.000010 2.692043
6 6 0.000061 9.449156
6 1 0.000010 2.690685
6 1 0.000010 2.696077
6 6 0.000061 8.128890
6 1 0.000010 2.698773
6 1 0.000010 2.710972
6 126 0.001273 37741844.000000
6 1 0.000010 2.706885
6 1 0.000010 2.715030
6 2 0.000020 2.716386
3 2 0.000020 4.090993
3 3 0.000030 5.489015
6 113 0.001142 126773960.000000
6 4 0.000040 5.513683
6 1 0.000010 2.725909
6 2 0.000020 2.731372
6 1 0.000010 2.731369
6 3 0.000030 5.520611
6 2 0.000020 2.739583
6 1 0.000010 2.739580
6 20 0.000202 59.292294
6 3 0.000030 5.516347
5 60 0.000606 89.227493
6 1 0.000010 2.750566
6 2 0.000020 4.143101
5 3 0.000030 98.622116
5 3 0.000030 4.143087
3 2 0.000020 4.151402
8 1 0.000010 1.381489
6 8 0.000081 4.166668
6 2 0.000020 2.771284
6 3 0.000030 1.385641
6 2 0.000020 2.775445
6 2 0.000020 2.779615
3 188 0.001900 4148811776.000000
6 2 0.000020 2.837752
6 5 0.000051 287.209473
6 3 0.000030 69122.382812
5 6 0.000061 2.793555
5 41 0.000415 1430774144.000000
5 2 0.000020 82.492767
6 1 0.000010 2.800550
5 1 0.000010 2.807569
6 1 0.000010 2.806159
6 1 0.000010 2.810375
6 1 0.000010 2.811780
5 1 0.000010 2.823072
6 2 0.000020 4.228233
6 1 0.000010 2.820232
6 1 0.000010 2.827300
6 1 0.000010 2.825881
6 1 0.000010 2.830126
6 1 0.000010 2.831541
5 3 0.000030 2.855815
6 1 0.000010 2.837213
6 1 0.000010 2.841475
6 1 0.000010 2.842896
6 1 0.000010 2.850021
6 1 0.000010 2.848590
6 1 0.000010 2.852870
6 1 0.000010 2.854296
6 1 0.000010 2.867198
6 1 0.000010 2.860013
6 1 0.000010 2.864310
6 1 0.000010 2.865742
6 1 0.000010 2.872924
6 1 0.000010 2.871482
6 1 0.000010 2.875795
6 1 0.000010 2.877233
5 1 0.000010 2.882999
4 32 0.000324 921195840.000000
5 7 0.000071 211693.140625
5 3 0.000030 94.319733
6 3 0.000030 2.891663
6 1 0.000010 2.898910
6 1 0.000010 2.897455
6 4 0.000040 2.901807
6 4 0.000040 2.903258
6 1 0.000010 2.916382
6 1 0.000010 2.909074
6 1 0.000010 2.913444
6 1 0.000010 2.914901
6 1 0.000010 2.922206
6 1 0.000010 2.920739
6 1 0.000010 2.925127
6 1 0.000010 2.926589
6 1 0.000010 2.951678
6 2 0.000020 2.932451
6 2 0.000020 2.936857
6 1 0.000010 2.938325
6 5 0.000051 2.945689
6 1 0.000010 2.944211
6 1 0.000010 2.948633
6 1 0.000010 2.950108
6 3 0.000030 2.963443
6 2 0.000020 2.956017
6 2 0.000020 2.960457
6 2 0.000020 2.961938
6 6 0.000061 2.969361
6 1 0.000010 2.967870
6 1 0.000010 2.972329
6 1 0.000010 2.973815
6 1 0.000010 3.023702
6 1 0.000010 2.979772
6 1 0.000010 2.984248
6 1 0.000010 2.985740
6 1 0.000010 2.993223
6 1 0.000010 2.991721
6 1 0.000010 2.996215
6 1 0.000010 2.997713
6 1 0.000010 3.011264
6 1 0.000010 3.003717
6 1 0.000010 3.008230
6 1 0.000010 3.009734
6 1 0.000010 3.017277
6 1 0.000010 3.015763
6 1 0.000010 3.020293
6 1 0.000010 3.021803
6 1 0.000010 3.047708
6 1 0.000010 3.027856
6 1 0.000010 3.032404
6 1 0.000010 3.033921
6 1 0.000010 3.041524
6 1 0.000010 3.039998
6 1 0.000010 3.044564
6 1 0.000010 3.046087
6 1 0.000010 3.059856
6 1 0.000010 3.052188
6 1 0.000010 3.056773
6 1 0.000010 3.058301
6 1 0.000010 3.065966
6 1 0.000010 3.064427
6 1 0.000010 3.069031
6 1 0.000010 3.070565
6 1 0.000010 1.536051
6 1 0.000010 3.076716
6 1 0.000010 3.081338
6 1 0.000010 3.082878
6 1 0.000010 3.090605
6 1 0.000010 3.089053
6 1 0.000010 3.093694
6 1 0.000010 3.095241
6 1 0.000010 3.109232
6 1 0.000010 3.101441
6 1 0.000010 3.106100
6 1 0.000010 3.107653
6 1 0.000010 3.115441
6 1 0.000010 3.113877
6 1 0.000010 3.118555
6 1 0.000010 3.120115
6 1 0.000010 3.146862
6 2 0.000020 3.126364
6 1 0.000010 3.131061
6 1 0.000010 3.132626
6 1 0.000010 3.140477
6 1 0.000010 3.138901
6 1 0.000010 3.143616
6 1 0.000010 3.145188
6 1 0.000010 3.159405
6 1 0.000010 3.151488
6 1 0.000010 3.156222
6 1 0.000010 3.157800
6 9 0.000091 3.165715
6 1 0.000010 3.164125
6 3 0.000030 3.168879
6 1 0.000010 3.170463
6 6 0.000061 1.586025
6 1 0.000010 3.176814
6 2 0.000020 3.181586
6 1 0.000010 3.183177
6 1 0.000010 3.191155
6 1 0.000010 3.189553
6 1 0.000010 3.194344
6 1 0.000010 3.195941
6 10 0.000101 1.598770
6 1 0.000010 3.202343
6 1 0.000010 3.207154
6 1 0.000010 3.208757
6 10 0.000101 1.605181
6 1 0.000010 3.215184
6 1 0.000010 1.608396
4 1 0.000010 1.610006
4 1 0.000010 3.224849
4 11 0.000112 1.613231
4 1 0.000010 1.614846
4 1 0.000010 3.234543
4 32 0.000326 3.265565
4 1 0.000010 1.619700
4 1 0.000010 3.244266
4 4 0.000041 60.669342
4 3 0.000031 4.888373
4 1 0.000010 3.254019
4 23 0.000234 9770.391602
4 1 0.000010 1.629453
4 1 0.000010 3.263800
4 8 0.000081 1.632716
4 1 0.000010 3.271975
4 2 0.000020 4.912875
4 2 0.000020 3.281816
4 1 0.000010 3.281811
4 1 0.000010 3.283452
4 8 0.000081 3.290032
4 1 0.000010 1.644191
4 2 0.000020 60.634834
6 1 0.000010 1.647485
5 4 0.000041 3.299918
5 3 0.000031 406.475403
6 32 0.000326 3.306528
5 24 0.000245 1515.545044
6 1 0.000010 3.313151
5 87 0.000887 9.979201
5 3 0.000031 4.985504
5 5 0.000051 15.208419
5 3 0.000031 6.671244
5 2 0.000020 5.025677
5 1 0.000010 3.333100
5 5 0.000051 10.105199
5 3 0.000031 6.704749
5 1 0.000010 3.349825
5 19 0.000194 1112.941406
5 1 0.000010 3.349815
5 3 0.000031 6.751935
5 3 0.000031 6.753612
5 1 0.000010 3.371698
5 1 0.000010 3.363248
5 28 0.000286 15.422453
5 1 0.000010 3.369985
5 3 0.000031 6.907617
3 1 0.000010 3.376735
3 3 0.000031 6.842338
5 2 0.000020 5.087990
5 4 0.000041 3.403922
5 1 0.000010 3.390276
5 4 0.000041 6.880000
5 1 0.000010 3.397066
5 1 0.000010 3.402170
5 2 0.000020 3.403871
4 15 0.000153 10689.380859
5 2 0.000020 3.494627
5 1 0.000010 3.414103
5 15 0.000153 4477.828125
5 2 0.000020 5.133981
5 1 0.000010 3.424366
5 4 0.000041 1.713039
5 2 0.000020 1035.654541
5 6 0.000061 1322.135986
5 3 0.000031 2073.057373
5 47 0.000480 49594.574219
5 5 0.000051 22.457563
5 3 0.000031 6.948990
5 22 0.000225 6.950794
5 1 0.000010 3.460536
5 1 0.000010 3.458798
5 1 0.000010 3.463994
5 1 0.000010 3.465726
5 1 0.000010 1.733730
5 27 0.000276 45.885883
5 18 0.000184 18.986313
5 73 0.000746 28.861181
4 1 0.000010 3.483107
4 3 0.000031 5501.379883
5 2 0.000020 5.262373
5 1 0.000010 3.493577
5 1 0.000010 3.504090
5 1 0.000010 3.500575
5 4 0.000041 1337.215210
5 1 0.000010 3.507587
5 1 0.000010 3.511098
4 1 0.000010 3.526969
5 1 0.000010 3.518131
5 1 0.000010 3.523416
5 1 0.000010 3.525177
5 1 0.000010 3.534012
4 1 0.000010 3.532238
4 9 0.000092 13.684349
5 1 0.000010 3.539313
4 138 0.001410 49793080.000000
5 2 0.000020 5.325824
5 2 0.000020 5.336500
5 5 0.000051 10.699746
5 2 0.000020 5.348979
5 3 0.000031 7.133745
5 1 0.000010 1.781202
5 1 0.000010 3.567756
5 1 0.000010 3.573115
5 1 0.000010 3.574902
5 1 0.000010 3.578480
5 6 0.000061 20.602951
5 1 0.000010 3.585648
5 38 0.000388 3631.966064
5 14 0.000143 40.765289
4 30 0.000307 1222.422852
4 3 0.000031 7.630143
4 1 0.000010 3.609049
5 2 0.000020 5.533011
5 17 0.000174 1085.112549
4 1 0.000010 5.834222
4 36 0.000368 96.984558
4 1 0.000010 3.621703
4 62 0.000634 19692.767578
4 3 0.000031 7.371724
4 1 0.000010 3.634408
4 6 0.000061 1475.317261
4 1 0.000010 3.645339
4 15 0.000153 1138224.750000
4 1 0.000010 3.648983
4 2 0.000020 5.501033
4 15 0.000153 559.645081
4 12 0.000123 7.683810
4 9 0.000092 5568.210938
4 8 0.000082 5.541771
4 15 0.000153 6060440.000000
4 3 0.000031 4591.750000
4 33 0.000338 11319.567383
4 4 0.000041 7.408473
4 4 0.000041 13892.466797
4 29 0.000297 31624658.000000
4 47 0.000481 688.138489
4 5 0.000051 185.482178
4 1 0.000010 3.700454
4 25 0.000256 1231.838135
4 19 0.000194 18571480.000000
4 3 0.000031 7.542539
4 3 0.000031 950.810364
4 1 0.000010 3.717150
4 17 0.000174 18875.970703
4 1 0.000010 3.732067
4 65 0.000665 1245467.750000
4 7 0.000072 5.638587
4 8 0.000082 42434.035156
4 2 0.000020 5.630934
4 1 0.000010 3.763997
4 1 0.000010 3.747021
4 32 0.000327 7172.662598
4 31 0.000317 6083898.000000
4 12 0.000123 16791.900391
4 65 0.000665 7000767.000000
4 11 0.000113 5213.585449
4 13 0.000133 11723.754883
4 3 0.000031 4593.760742
4 3 0.000031 3.777133
4 22 0.000225 29784.947266
4 2 0.000020 5.691301
4 70 0.000716 759.250793
4 4 0.000041 9.836099
4 68 0.000696 25980626.000000
4 1 0.000010 3.799875
4 7 0.000072 5718.327637
4 1 0.000010 3.807487
4 7 0.000072 4839.970703
4 33 0.000338 86876.273438
4 9 0.000092 3622.454834
4 13 0.000133 10.099762
4 4 0.000041 5.746583
4 1 0.000010 3.832330
4 3 0.000031 1050.483887
4 30 0.000307 6070389.500000
4 17 0.000174 11575.297852
4 46 0.000471 9239.249023
4 10 0.000102 6.069381
5 2 0.000020 6.118108
4 2 0.000020 5.798581
4 16 0.000164 10281.759766
4 3 0.000031 1471.558594
4 20 0.000205 1517.487427
4 10 0.000102 10973.864258
4 1 0.000010 3.876677
4 34 0.000348 11254.394531
4 13 0.000133 800.321960
4 3 0.000031 7.811854
4 2 0.000020 6.144354
4 46 0.000471 187254800.000000
4 1 0.000010 3.900018
4 21 0.000215 6090.489258
4 3 0.000031 8.118817
4 4 0.000041 4899.616211
4 2 0.000020 3.915658
4 17 0.000174 24214.244141
4 3 0.000031 5.892128
4 1 0.000010 3.927428
4 13 0.000133 4972.821289
4 3 0.000031 22.020746
4 27 0.000277 47971416.000000
4 6 0.000061 8760.297852
5 5 0.000051 1.972575
4 23 0.000236 8349205.500000
4 3 0.000031 20.154903
4 11 0.000113 7.986662
4 2 0.000020 5.949391
4 1 0.000010 3.970894
4 2 0.000020 3.972879
4 18 0.000184 254.110703
4 4 0.000041 1.988427
4 1 0.000010 3.982827
4 9 0.000092 55.682056
4 6 0.000062 20.005283
4 12 0.000123 910.664673
4 15 0.000154 6.047812
4 2 0.000021 4.004805
4 7 0.000072 499.050781
4 60 0.000615 4809.781738
4 1 0.000010 4.014833
4 9 0.000092 327.819977
4 33 0.000338 845.540710
4 1 0.000010 4.028918
5 27 0.000277 477.364075
4 17 0.000174 768.843079
5 3 0.000031 6.071676
4 7 0.000072 55.835766
5 1 0.000010 4.049123
5 3 0.000031 6.171062
5 1 0.000010 4.063338
5 2 0.000021 6.198352
5 1 0.000010 4.067397
4 1 0.000010 4.067393
4 2 0.000021 6.221282
5 3 0.000031 34.641262
3 11 0.000113 8.105310
3 98 0.001005 949.915588
4 1 0.000010 4.098047
4 1 0.000010 4.091883
4 44 0.000451 869.963318
4 1 0.000010 4.100079
4 2 0.000021 6.264677
4 9 0.000092 419.689941
4 17 0.000174 79.240211
4 3 0.000031 8.251618
5 21 0.000215 286.204376
5 5 0.000051 25.266533
5 11 0.000113 8.156653
5 4 0.000041 1881402.000000
5 56 0.000575 44586.671875
4 47 0.000482 778.703857
4 6 0.000062 6.244263
5 7 0.000072 571.393433
4 1 0.000010 4.153755
4 2 0.000021 6.260928
5 21 0.000216 774.716003
4 1 0.000010 4.166242
4 21 0.000216 744.882812
4 21 0.000216 4.174586
4 1 0.000010 4.180858
4 1 0.000010 4.182948
4 9 0.000092 2230.035400
4 32 0.000328 4.191327
4 52 0.000534 794549.375000
5 2 0.000021 6.332324
4 2 0.000021 18.735712
4 45 0.000462 2503778.250000
5 5 0.000051 62.652340
5 11 0.000113 10.417565
4 1 0.000010 4.220784
4 2 0.000021 4.227124
4 8 0.000082 84.144341
4 32 0.000329 1821.238159
4 5 0.000051 35.609325
5 1 0.000010 4.241951
5 1 0.000010 4.254715
5 2 0.000021 6.400213
5 41 0.000421 1652395.250000
4 3 0.000031 4.258961
4 7 0.000072 82.045647
5 1 0.000010 2.132679
4 1 0.000010 4.273903
4 4 0.000041 35.645535
4 21 0.000216 2026.113525
5 22 0.000226 312.869934
5 41 0.000421 2178856.000000
5 2 0.000021 4.319127
4 1 0.000010 4.297484
4 48 0.000493 954.227539
5 1 0.000010 4.312567
4 1 0.000010 4.310402
4 12 0.000123 2114.074463
4 32 0.000329 13762.597656
5 3 0.000031 4.334206
4 8 0.000082 4.327687
4 1 0.000010 4.334188
4 1 0.000010 4.336356
4 14 0.000144 1053.957031
4 12 0.000123 2019.857178
5 19 0.000195 21.099144
5 1 0.000010 4.353745
5 9 0.000092 31.723719
3 4 0.000041 4.364650
3 17 0.000175 28.391781
3 135 0.001388 68501680.000000
4 6 0.000062 8.801770
4 16 0.000165 688.934998
4 6 0.000062 6.641739
4 3 0.000031 6.626329
4 11 0.000113 951.516724
4 7 0.000072 3813.698242
4 12 0.000123 24958.326172
4 10 0.000103 970.670532
4 2 0.000021 982.348022
4 3 0.000031 1947.648193
4 1 0.000010 4.419576
4 55 0.000566 1943.755371
4 32 0.000329 10672.257812
4 8 0.000082 2.215322
4 2 0.000021 2.217540
4 11 0.000113 98.153847
4 16 0.000165 773.739014
5 6 0.000062 2.224205
4 8 0.000082 83.020432
4 9 0.000093 30.683344
4 1 0.000010 2.230891
4 4 0.000041 3275.463867
4 11 0.000113 6.261051
4 15 0.000154 4476.372070
4 1 0.000010 4.481917
4 46 0.000473 1590.084839
4 5 0.000051 4924.528320
4 3 0.000031 4.499894
4 8 0.000082 4.499889
4 33 0.000340 1592.691040
4 42 0.000432 11537.421875
4 1 0.000010 4.513416
4 4 0.000041 11535.638672
5 1 0.000010 4.522457
5 13 0.000134 6045775.500000
5 1 0.000010 4.531515
5 3 0.000031 9.563431
4 7 0.000072 62036492.000000
5 5 0.000052 3173951.500000
5 6 0.000062 6448639.500000
6 2 0.000021 3145500.000000
5 1 0.000010 4.558800
5 3 0.000031 6370173.500000
5 3 0.000031 5947706.500000
6 87 0.000899 10537.708984
5 3 0.000031 9.179453
5 1 0.000010 4.581662
5 96 0.000992 38293320.000000
4 1 0.000010 4.590839
4 93 0.000961 55396744.000000
5 1 0.000010 4.600035
5 98 0.001013 99736752.000000
5 18 0.000186 36878744.000000
6 5 0.000052 57.338940
6 2 0.000021 4.637047
5 55 0.000568 77224752.000000
4 1 0.000010 4.627732
4 21 0.000217 66325752.000000
4 1 0.000010 4.637001
4 32 0.000331 127354152.000000
3 1 0.000010 4.646289
3 24 0.000248 770784.062500
6 8 0.000083 115.241570
6 3 0.000031 7.022018
4 1 0.000010 4.664921
4 2 0.000021 8392.009766
6 1 0.000010 4.678948
4 14 0.000145 3267889.500000
4 10 0.000103 5680220.500000
6 2 0.000021 7.097603
4 5 0.000052 12344597.000000
4 3 0.000031 3300973.750000
4 32 0.000331 9136.272461
4 1 0.000010 4.707116
4 7 0.000072 19342204.000000
6 1 0.000010 4.752221
4 1 0.000010 4.721265
5 10 0.000103 6864619.500000
4 2 0.000021 4.730722
4 8 0.000083 11455.049805
6 3 0.000031 110.554901
4 23 0.000238 6402724.500000
6 3 0.000031 4.754452
4 2 0.000021 3142354.750000
4 3 0.000031 7.200300
6 3 0.000031 4.773527
5 1 0.000010 4.768739
5 20 0.000207 3145049.500000
3 1 0.000010 4.778291
3 6 0.000062 880157.312500
6 2 0.000021 7.187787
6 1 0.000010 4.807090
6 1 0.000010 4.797451
6 1 0.000010 4.811887
3 1 0.000010 4.807061
3 5 0.000052 2575939.500000
6 3 0.000031 4058.372070
6 1 0.000010 4.821511
6 2 0.000021 8.203900
5 1 0.000010 4.831168
5 93 0.000962 19853990.000000
5 8 0.000083 4.843269
4 2 0.000021 7.272175
5 2 0.000021 4.855402
4 30 0.000310 121.209480
4 2 0.000021 7.320968
5 3 0.000031 4.887136
3 1 0.000010 4.869992
3 27 0.000279 2747156.750000
4 4 0.000041 3202660.750000
4 12 0.000124 3353498.750000
4 23 0.000238 134025.796875
5 9 0.000093 67.626808
4 1 0.000010 4.899315
5 39 0.000404 15561226.000000
3 3 0.000031 4036231.500000
5 1 0.000010 2.455792
3 4 0.000041 1994913.500000
4 2 0.000021 8.222811
5 4 0.000041 2.463174
7 1 0.000010 4.933748
6 57 0.000591 14433283.000000
6 1 0.000010 4.943630
6 1 0.000010 4.951056
6 5 0.000052 15.148206
6 1 0.000010 4.963459
6 1 0.000010 4.963454
6 1 0.000010 4.968422
6 4 0.000041 8806471.000000
6 1 0.000010 4.978374
6 4 0.000041 5.148206
4 4 0.000041 13.130450
4 12 0.000124 16.020639
6 1 0.000010 5.005854
4 6 0.000062 7.704002
4 33 0.000342 11897150.000000
4 39 0.000404 5027122.500000
6 3 0.000031 5.205896
7 1 0.000010 5.023404
6 355 0.003682 194912240.000000
6 18 0.000187 11968.394531
5 201 0.002086 2216741.250000
6 28 0.000291 10.120066
6 40 0.000416 45409.371094
6 93 0.000967 4623561.000000
6 3 0.000031 120113.789062
6 13 0.000135 298625.687500
6 5 0.000052 7.637727
6 138 0.001437 6670396.000000
4 3 0.000031 10.247722
6 2 0.000021 7.694074
4 1 0.000010 5.089168
4 3 0.000031 10.293894
7 4 0.000042 10.281016
6 5 0.000052 4718129.000000
4 4 0.000042 43715.605469
4 5 0.000052 4674421.000000
5 3 0.000031 7.704162
6 1 0.000010 5.148125
4 45 0.000469 852262.875000
4 31 0.000323 492987.000000
6 8 0.000083 7.732443
6 2 0.000021 7.735015
6 2 0.000021 43628.269531
6 1 0.000010 5.163546
4 2 0.000021 46327.175781
4 11 0.000115 6192230.000000
6 12 0.000125 6648621.000000
6 1 0.000010 5.186852
6 4 0.000042 6015584.500000
6 1 0.000010 5.192033
6 23 0.000240 17703582.000000
